CustomerId,Complain,Satisfaction Score,Card Type,Point Earned
15586174,0,1,SILVER,635
15803682,0,2,GOLD,276
15627328,0,2,PLATINUM,303
15717065,0,5,DIAMOND,887
15602456,0,1,GOLD,630
15721569,0,5,DIAMOND,397
15573798,0,4,SILVER,524
15638272,0,3,PLATINUM,887
15799859,1,4,GOLD,705
15599152,0,1,GOLD,941
15737909,0,4,DIAMOND,784
15646190,1,2,SILVER,522
15711249,0,3,SILVER,597
15671987,0,2,PLATINUM,549
15812766,0,3,SILVER,759
15778589,0,5,SILVER,664
15750104,0,3,SILVER,795
15784526,1,4,GOLD,830
15646563,0,2,SILVER,615
15744423,0,4,SILVER,332
15593694,0,3,GOLD,539
15785367,1,1,PLATINUM,517
15687765,0,1,DIAMOND,374
15789014,0,4,SILVER,804
15703177,0,5,GOLD,647
15660263,0,1,DIAMOND,457
15776545,1,2,SILVER,503
15683276,0,3,GOLD,929
15599272,0,3,SILVER,605
15589541,0,3,SILVER,803
15608804,0,1,PLATINUM,927
15645820,0,5,GOLD,766
15659031,0,2,PLATINUM,970
15790113,1,1,PLATINUM,877
15652289,0,2,SILVER,782
15605341,0,2,DIAMOND,797
15697844,1,5,SILVER,579
15652048,0,4,GOLD,481
15587038,1,5,DIAMOND,580
15660528,0,4,PLATINUM,613
15700300,1,2,GOLD,558
15642001,1,4,SILVER,802
15580366,0,3,SILVER,572
15657228,0,5,GOLD,406
15729377,0,4,GOLD,604
15686913,0,1,PLATINUM,537
15631267,0,4,SILVER,656
15632275,0,1,GOLD,422
15715907,1,2,SILVER,787
15764841,0,5,DIAMOND,936
15748649,0,3,GOLD,617
15771409,1,4,SILVER,894
15779207,0,3,SILVER,276
15814116,0,4,PLATINUM,443
15665087,0,4,PLATINUM,388
15611189,0,4,SILVER,701
15729718,1,2,PLATINUM,813
15733602,0,1,SILVER,836
15620103,0,2,DIAMOND,736
15770406,0,2,SILVER,235
15800554,0,3,GOLD,886
15611409,0,3,SILVER,543
15646535,0,4,PLATINUM,916
15575430,0,1,DIAMOND,793
15711299,0,1,SILVER,282
15642063,0,4,DIAMOND,675
15706602,0,2,SILVER,348
15592773,1,2,GOLD,295
15786539,0,4,GOLD,870
15737542,0,4,PLATINUM,296
15590234,1,3,DIAMOND,603
15773776,0,3,SILVER,333
15728082,0,4,PLATINUM,541
15609987,0,1,PLATINUM,765
15735330,0,5,DIAMOND,623
15649430,0,5,SILVER,467
15768777,0,3,DIAMOND,392
15777893,0,2,GOLD,984
15791326,0,4,GOLD,999
15615176,0,3,DIAMOND,994
15735221,0,5,GOLD,867
15617991,0,3,GOLD,899
15658504,0,5,DIAMOND,581
15785705,1,4,PLATINUM,531
15801817,0,4,PLATINUM,868
15752578,0,2,DIAMOND,321
15781574,0,4,DIAMOND,847
15792107,0,5,DIAMOND,569
15569917,1,4,SILVER,643
15721504,0,4,PLATINUM,292
15757306,1,2,PLATINUM,460
15647295,0,2,PLATINUM,767
15642098,1,1,PLATINUM,532
15696120,0,1,DIAMOND,528
15675176,0,2,PLATINUM,339
15700046,0,2,GOLD,439
15782089,0,4,DIAMOND,993
15706394,0,5,SILVER,295
15759387,1,1,SILVER,468
15623369,1,3,PLATINUM,755
15732943,1,1,DIAMOND,929
15750545,1,2,PLATINUM,296
15809909,0,5,PLATINUM,733
15642448,0,1,PLATINUM,590
15791944,1,1,PLATINUM,594
15768342,1,3,SILVER,930
15567919,0,4,DIAMOND,738
15674750,0,5,DIAMOND,266
15778345,0,2,DIAMOND,675
15687634,0,5,DIAMOND,760
15666096,0,1,PLATINUM,490
15581700,0,1,DIAMOND,579
15656417,0,3,GOLD,348
15649101,0,1,GOLD,376
15781975,1,5,DIAMOND,552
15700511,0,1,SILVER,942
15770255,0,4,SILVER,513
15643574,0,3,SILVER,806
15595010,0,4,PLATINUM,483
15580579,1,2,DIAMOND,229
15748532,0,1,PLATINUM,526
15773789,0,1,DIAMOND,797
15600027,0,3,SILVER,528
15620832,0,1,GOLD,996
15568819,1,5,SILVER,845
15748691,0,4,PLATINUM,441
15583552,0,3,SILVER,729
15588019,0,3,GOLD,465
15713250,0,4,DIAMOND,717
15569595,0,4,GOLD,803
15794868,0,2,SILVER,623
15576680,0,2,DIAMOND,240
15613699,1,4,PLATINUM,578
15609758,1,4,SILVER,819
15762392,0,2,GOLD,263
15693382,0,3,GOLD,421
15791769,0,1,DIAMOND,592
15712483,1,5,PLATINUM,391
15636454,1,5,SILVER,253
15710138,0,1,SILVER,583
15571571,0,4,SILVER,807
15638751,0,1,SILVER,867
15598574,0,3,GOLD,583
15796787,0,4,GOLD,386
15615670,0,5,GOLD,972
15705506,0,3,PLATINUM,654
15599535,0,1,PLATINUM,408
15768449,0,5,GOLD,902
15725002,0,3,GOLD,345
15611682,0,3,GOLD,987
15749964,0,1,SILVER,647
15678779,0,2,SILVER,959
15752601,0,4,GOLD,924
15758477,0,4,DIAMOND,495
15629133,0,5,GOLD,903
15604963,0,5,GOLD,514
15796413,0,4,PLATINUM,838
15812470,0,4,DIAMOND,293
15587443,0,4,PLATINUM,341
15689692,0,2,SILVER,460
15779586,0,4,GOLD,649
15667588,0,5,GOLD,270
15624423,0,3,PLATINUM,895
15591107,1,1,PLATINUM,761
15748986,0,4,GOLD,283
15793896,0,1,DIAMOND,978
15620570,0,4,GOLD,494
15727811,1,4,GOLD,761
15707681,0,5,GOLD,522
15702030,0,4,GOLD,649
15673238,1,1,DIAMOND,872
15604196,0,5,GOLD,807
15769356,0,1,GOLD,342
15665590,0,1,GOLD,596
15572361,0,1,DIAMOND,275
15667460,0,1,PLATINUM,874
15654760,0,3,SILVER,749
15632669,0,4,SILVER,630
15613673,0,2,DIAMOND,817
15698522,0,4,PLATINUM,575
15741633,0,2,GOLD,801
15674583,0,5,DIAMOND,495
15665374,0,2,PLATINUM,416
15588854,0,2,PLATINUM,964
15810716,0,5,GOLD,769
15776921,0,2,DIAMOND,838
15569394,0,1,PLATINUM,871
15788215,1,4,DIAMOND,244
15641007,0,2,SILVER,689
15594651,0,5,PLATINUM,986
15575146,0,3,GOLD,263
15608916,0,4,PLATINUM,319
15666297,1,3,SILVER,390
15598586,0,3,GOLD,714
15665014,0,3,SILVER,428
15701738,1,1,DIAMOND,244
15650591,1,4,DIAMOND,833
15652667,0,5,PLATINUM,474
15679622,0,2,DIAMOND,615
15730150,0,2,GOLD,540
15813192,0,1,PLATINUM,376
15606554,0,5,GOLD,752
15611794,0,1,GOLD,592
15672357,0,3,DIAMOND,290
15711759,0,5,DIAMOND,843
15615296,1,2,DIAMOND,455
15699294,0,1,DIAMOND,561
15788634,0,5,DIAMOND,998
15660871,0,4,GOLD,638
15618258,0,1,GOLD,749
15722535,0,4,GOLD,782
15711977,0,2,GOLD,749
15690169,1,3,SILVER,532
15790689,0,4,GOLD,540
15665181,0,4,GOLD,387
15633608,1,1,DIAMOND,307
15805261,0,4,GOLD,255
15740356,0,1,GOLD,573
15808223,0,2,SILVER,774
15769980,0,1,PLATINUM,451
15675450,0,2,DIAMOND,573
15776494,1,4,DIAMOND,687
15592412,1,2,GOLD,495
15777452,0,4,GOLD,507
15692258,0,2,GOLD,992
15791045,0,2,DIAMOND,783
15807889,0,5,DIAMOND,246
15602043,0,5,PLATINUM,791
15807335,0,2,GOLD,855
15629985,1,5,GOLD,244
15679453,1,5,DIAMOND,817
15637315,0,5,PLATINUM,560
15691513,1,5,GOLD,803
15622289,0,2,DIAMOND,825
15715184,0,1,DIAMOND,383
15702801,1,5,DIAMOND,589
15719931,0,4,GOLD,541
15806081,0,1,DIAMOND,794
15796336,0,4,SILVER,472
15647306,1,2,GOLD,567
15742369,0,4,PLATINUM,823
15655859,0,5,GOLD,644
15675650,0,3,PLATINUM,408
15574119,0,5,GOLD,291
15754168,0,1,PLATINUM,479
15763029,1,2,PLATINUM,882
15765048,0,4,PLATINUM,396
15786215,0,2,SILVER,458
15707559,0,2,PLATINUM,874
15582129,1,1,SILVER,590
15687540,0,2,SILVER,702
15787196,0,1,PLATINUM,345
15670898,1,5,GOLD,922
15775433,0,1,GOLD,419
15700693,0,3,PLATINUM,290
15677955,0,2,DIAMOND,419
15570086,0,3,PLATINUM,300
15794875,0,4,GOLD,686
15673591,1,5,PLATINUM,741
15631756,0,2,SILVER,945
15757617,0,4,DIAMOND,425
15612729,0,1,PLATINUM,665
15637857,0,5,SILVER,675
15681007,1,3,PLATINUM,507
15593622,0,4,DIAMOND,704
15629273,1,4,PLATINUM,798
15765846,0,1,PLATINUM,947
15596013,1,4,DIAMOND,323
15722473,0,3,PLATINUM,443
15774936,1,4,DIAMOND,592
15685640,0,1,PLATINUM,457
15566563,1,5,DIAMOND,349
15768746,0,3,DIAMOND,220
15689952,0,5,DIAMOND,540
15725906,1,2,DIAMOND,317
15634501,0,4,SILVER,227
15571940,0,5,SILVER,433
15741643,0,2,DIAMOND,624
15806822,0,2,GOLD,323
15701166,0,4,GOLD,560
15718531,0,4,SILVER,398
15628308,0,3,DIAMOND,899
15585287,1,4,PLATINUM,732
15781619,1,3,DIAMOND,526
15805162,0,5,PLATINUM,499
15588535,0,5,PLATINUM,940
15775307,0,4,DIAMOND,762
15777616,0,5,DIAMOND,943
15692291,1,4,SILVER,670
15680843,0,2,GOLD,977
15606232,0,2,SILVER,280
15641585,0,1,GOLD,756
15684358,0,4,GOLD,876
15806389,1,4,PLATINUM,319
15641860,1,3,GOLD,665
15814237,0,5,GOLD,315
15808780,0,4,DIAMOND,506
15767064,0,4,SILVER,869
15751177,1,4,DIAMOND,646
15613427,0,3,SILVER,820
15647259,0,1,PLATINUM,538
15748660,1,1,DIAMOND,994
15726695,0,3,PLATINUM,605
15757473,0,3,GOLD,711
15809509,0,1,DIAMOND,503
15715512,0,4,DIAMOND,838
15614168,1,4,GOLD,895
15679818,1,5,PLATINUM,756
15609928,0,4,PLATINUM,615
15731246,0,2,SILVER,401
15685243,0,4,SILVER,663
15638730,0,1,SILVER,310
15697034,0,5,DIAMOND,307
15699225,0,5,DIAMOND,748
15677387,0,3,SILVER,567
15759184,0,5,PLATINUM,408
15595991,0,2,DIAMOND,302
15681332,1,1,DIAMOND,692
15756299,0,1,GOLD,384
15750547,0,1,PLATINUM,524
15566380,0,1,SILVER,825
15675963,0,2,PLATINUM,333
15674671,0,1,SILVER,716
15621466,0,5,PLATINUM,226
15607176,0,4,PLATINUM,269
15570299,0,5,DIAMOND,445
15613197,0,4,GOLD,741
15798885,0,4,GOLD,708
15714883,0,5,PLATINUM,337
15604497,0,5,DIAMOND,466
15773949,0,5,SILVER,767
15774164,0,5,DIAMOND,419
15774127,0,2,PLATINUM,583
15619016,0,3,SILVER,603
15795759,1,4,GOLD,866
15798844,1,2,SILVER,323
15717962,0,4,DIAMOND,960
15691504,0,1,SILVER,621
15693893,0,3,PLATINUM,605
15672499,0,4,PLATINUM,246
15750410,0,2,GOLD,546
15568904,0,3,SILVER,388
15649033,1,4,SILVER,301
15780989,1,2,GOLD,783
15771059,0,3,SILVER,851
15687852,0,2,SILVER,741
15695280,0,1,DIAMOND,699
15592751,1,2,PLATINUM,870
15598338,0,2,DIAMOND,226
15735784,0,1,PLATINUM,414
15629128,0,1,SILVER,851
15642870,0,5,GOLD,817
15637977,0,4,DIAMOND,629
15600792,0,5,SILVER,291
15576131,0,2,PLATINUM,608
15686588,0,2,DIAMOND,543
15761018,1,5,DIAMOND,805
15616029,0,3,DIAMOND,425
15761149,0,4,PLATINUM,276
15802758,1,3,PLATINUM,729
15647838,1,1,PLATINUM,244
15735968,0,5,DIAMOND,411
15581286,0,4,PLATINUM,720
15625445,0,1,SILVER,984
15600173,0,5,PLATINUM,706
15635143,0,2,SILVER,937
15664849,1,4,GOLD,521
15762455,0,5,GOLD,413
15797165,1,3,SILVER,623
15788189,0,3,PLATINUM,280
15780492,0,2,GOLD,759
15678497,1,1,GOLD,761
15588560,0,2,PLATINUM,379
15606003,0,4,DIAMOND,541
15611756,0,5,SILVER,666
15789563,1,2,DIAMOND,862
15702416,0,2,DIAMOND,327
15766288,1,1,PLATINUM,791
15667633,0,2,SILVER,673
15622774,0,1,PLATINUM,445
15755416,0,2,SILVER,490
15769915,0,2,DIAMOND,948
15643908,0,1,PLATINUM,682
15627395,0,3,PLATINUM,654
15679663,0,2,SILVER,798
15651581,1,4,GOLD,843
15596379,0,4,GOLD,837
15746674,1,2,PLATINUM,504
15801256,0,3,DIAMOND,479
15663808,0,1,DIAMOND,656
15598521,0,2,PLATINUM,769
15621457,0,2,PLATINUM,613
15764726,0,2,SILVER,628
15646374,0,1,GOLD,808
15716501,0,2,SILVER,846
15589948,0,2,SILVER,571
15811343,0,4,PLATINUM,712
15659677,0,3,PLATINUM,681
15594436,0,1,PLATINUM,469
15748995,0,1,PLATINUM,269
15677062,0,3,DIAMOND,965
15697201,0,1,GOLD,777
15666453,0,3,SILVER,914
15693771,1,2,GOLD,591
15569867,0,3,SILVER,476
15711602,0,5,PLATINUM,270
15717736,0,5,SILVER,661
15750441,0,2,SILVER,942
15732791,0,1,SILVER,977
15775104,0,1,GOLD,605
15757607,1,2,SILVER,679
15793070,1,4,SILVER,997
15760456,1,1,DIAMOND,361
15665385,0,4,SILVER,721
15612418,0,5,PLATINUM,629
15727138,0,2,SILVER,919
15732061,1,3,DIAMOND,469
15776051,0,1,GOLD,692
15616530,1,2,DIAMOND,642
15632344,0,3,GOLD,758
15744979,0,3,GOLD,507
15745433,0,2,GOLD,764
15683657,0,5,PLATINUM,400
15718572,0,3,DIAMOND,956
15665783,0,4,PLATINUM,579
15652782,0,1,PLATINUM,788
15707025,0,2,DIAMOND,980
15647807,0,5,SILVER,520
15718281,1,1,DIAMOND,906
15660571,0,5,PLATINUM,470
15727857,0,2,GOLD,796
15639252,0,2,SILVER,553
15628144,0,5,GOLD,627
15683560,0,1,PLATINUM,882
15653275,1,5,PLATINUM,287
15622182,0,4,GOLD,579
15613962,0,2,GOLD,642
15618437,0,5,DIAMOND,391
15783338,0,1,GOLD,667
15764491,0,3,DIAMOND,752
15712960,0,4,DIAMOND,512
15688157,0,4,SILVER,649
15579287,0,5,PLATINUM,453
15570931,1,3,GOLD,586
15615177,0,4,GOLD,615
15809906,0,5,SILVER,407
15652169,0,3,GOLD,460
15649450,0,5,DIAMOND,545
15777179,0,5,PLATINUM,900
15803538,1,2,DIAMOND,231
15610936,0,3,DIAMOND,933
15590094,0,2,DIAMOND,571
15572706,0,1,DIAMOND,359
15634564,0,2,GOLD,710
15684296,0,5,SILVER,536
15702293,0,1,SILVER,221
15642099,0,2,GOLD,702
15773273,0,1,DIAMOND,308
15613337,0,5,SILVER,418
15800482,0,4,SILVER,554
15732644,1,1,DIAMOND,916
15713426,1,2,GOLD,782
15640789,0,2,GOLD,572
15598892,0,4,SILVER,534
15606436,0,2,DIAMOND,870
15751227,0,3,PLATINUM,468
15812365,0,3,DIAMOND,833
15616088,0,3,GOLD,714
15803886,0,3,PLATINUM,342
15587311,0,4,DIAMOND,475
15617401,0,5,PLATINUM,241
15775886,1,3,PLATINUM,534
15807305,0,1,PLATINUM,417
15761717,0,1,PLATINUM,476
15628008,0,2,GOLD,494
15583755,0,1,PLATINUM,376
15661409,1,2,GOLD,600
15774250,1,5,GOLD,564
15681476,1,2,SILVER,721
15654870,0,1,DIAMOND,292
15790448,0,1,PLATINUM,959
15785326,0,4,GOLD,616
15592854,0,2,PLATINUM,645
15617486,1,3,PLATINUM,284
15806796,0,3,DIAMOND,465
15644699,0,4,PLATINUM,980
15622305,0,1,GOLD,459
15608209,0,2,PLATINUM,776
15626898,0,5,GOLD,682
15644297,0,3,DIAMOND,305
15731569,0,2,SILVER,237
15582149,0,5,SILVER,468
15802483,0,2,SILVER,946
15686999,0,2,PLATINUM,349
15772479,0,3,DIAMOND,333
15778884,0,5,DIAMOND,733
15623630,1,4,GOLD,964
15774316,0,3,GOLD,970
15695097,0,1,PLATINUM,747
15645404,1,4,DIAMOND,513
15750574,0,4,DIAMOND,839
15636812,0,3,DIAMOND,301
15712068,0,5,DIAMOND,551
15652030,1,3,DIAMOND,675
15577398,0,2,GOLD,755
15756848,0,2,SILVER,660
15806929,0,3,PLATINUM,301
15656005,0,2,DIAMOND,326
15722632,1,4,PLATINUM,496
15794356,0,5,SILVER,433
15659656,0,3,PLATINUM,599
15588341,0,3,DIAMOND,554
15709142,0,4,GOLD,379
15627042,0,3,SILVER,591
15627517,0,4,GOLD,423
15803032,0,3,SILVER,600
15665129,0,5,SILVER,898
15628272,0,2,DIAMOND,244
15678206,0,5,SILVER,343
15678427,0,1,PLATINUM,459
15678067,0,1,SILVER,814
15793331,0,2,SILVER,240
15699532,0,2,PLATINUM,286
15605827,0,5,SILVER,287
15643635,0,1,SILVER,977
15787710,0,2,DIAMOND,489
15614137,0,2,PLATINUM,858
15754494,0,1,GOLD,385
15713440,1,1,SILVER,623
15803479,0,1,DIAMOND,652
15709639,0,3,DIAMOND,250
15601719,0,4,DIAMOND,865
15772482,1,1,PLATINUM,536
15591489,0,3,DIAMOND,334
15629002,0,3,GOLD,751
15798053,0,2,PLATINUM,947
15753895,0,2,GOLD,930
15595426,1,3,DIAMOND,281
15645815,0,4,DIAMOND,537
15632848,0,5,PLATINUM,541
15703068,0,5,SILVER,992
15791513,1,5,DIAMOND,918
15587210,0,5,GOLD,645
15793803,0,3,GOLD,788
15787756,1,2,SILVER,681
15723437,0,5,PLATINUM,939
15702715,0,3,GOLD,740
15809872,0,1,GOLD,902
15644295,0,1,SILVER,403
15778694,0,4,SILVER,711
15759555,0,5,SILVER,991
15631406,0,3,PLATINUM,894
15616676,1,5,PLATINUM,390
15771154,0,4,PLATINUM,959
15669491,0,3,GOLD,482
15697691,0,3,PLATINUM,920
15665180,1,1,PLATINUM,861
15752588,0,4,PLATINUM,507
15743051,0,5,DIAMOND,412
15571873,0,5,GOLD,873
15679743,0,5,DIAMOND,480
15769412,1,4,DIAMOND,800
15775124,0,1,DIAMOND,560
15732113,0,1,GOLD,678
15578141,1,1,PLATINUM,983
15595874,0,3,GOLD,990
15755642,0,4,PLATINUM,927
15576526,0,2,SILVER,234
15792489,0,5,SILVER,884
15733705,0,4,SILVER,569
15807221,0,1,DIAMOND,599
15573045,0,4,GOLD,666
15756824,0,4,PLATINUM,574
15773520,0,4,GOLD,274
15627439,0,5,GOLD,230
15701439,1,3,PLATINUM,341
15785352,1,3,PLATINUM,632
15616525,0,2,SILVER,637
15717489,1,4,SILVER,955
15795737,0,4,GOLD,862
15693877,0,4,GOLD,601
15576111,0,4,PLATINUM,659
15595713,0,4,GOLD,855
15808868,1,4,SILVER,897
15708193,0,4,GOLD,993
15697801,1,1,PLATINUM,969
15770121,0,1,DIAMOND,333
15800524,0,3,SILVER,713
15686236,1,3,DIAMOND,310
15659807,0,4,GOLD,988
15736078,1,2,GOLD,910
15620836,0,4,PLATINUM,555
15698184,0,5,GOLD,959
15717643,0,1,SILVER,439
15776596,1,4,GOLD,408
15814757,0,1,SILVER,295
15812607,1,4,DIAMOND,825
15663888,0,1,GOLD,872
15748882,0,3,DIAMOND,323
15690829,1,1,GOLD,404
15695819,0,1,SILVER,640
15696834,0,4,GOLD,696
15797710,0,2,SILVER,337
15700654,0,3,DIAMOND,635
15583764,0,1,GOLD,608
15688849,1,5,PLATINUM,559
15661473,1,3,DIAMOND,744
15601030,0,2,SILVER,971
15789557,0,5,SILVER,675
15745250,1,3,PLATINUM,451
15590349,1,1,SILVER,748
15741693,0,3,SILVER,910
15618446,0,4,PLATINUM,905
15766552,0,1,DIAMOND,604
15668775,0,1,SILVER,303
15757895,0,4,GOLD,644
15774551,0,2,SILVER,776
15684011,0,3,PLATINUM,233
15736146,0,3,PLATINUM,988
15656286,0,1,DIAMOND,755
15774847,0,4,SILVER,602
15619340,0,3,DIAMOND,476
15815656,1,2,GOLD,635
15623357,0,5,DIAMOND,466
15601324,0,5,DIAMOND,553
15715510,0,5,DIAMOND,631
15663770,0,4,DIAMOND,670
15779267,0,5,GOLD,343
15597957,0,5,SILVER,778
15584620,1,3,PLATINUM,728
15750772,0,1,SILVER,593
15706557,1,3,SILVER,959
15594391,1,5,PLATINUM,561
15661656,0,5,GOLD,913
15631217,0,5,SILVER,375
15588955,1,5,DIAMOND,276
15758252,0,4,GOLD,998
15740223,1,2,DIAMOND,451
15805413,0,5,DIAMOND,533
15635116,1,2,GOLD,365
15764892,0,3,PLATINUM,690
15795936,0,2,SILVER,308
15655232,0,3,DIAMOND,628
15640133,0,5,SILVER,996
15751524,0,3,GOLD,772
15670552,0,5,SILVER,558
15623966,0,1,SILVER,579
15752193,0,5,GOLD,417
15607269,0,4,GOLD,543
15700752,0,5,SILVER,277
15777901,1,4,DIAMOND,523
15639117,1,5,PLATINUM,468
15720203,0,2,SILVER,987
15586236,1,4,DIAMOND,246
15676645,0,2,SILVER,386
15715988,0,4,DIAMOND,347
15603749,1,5,PLATINUM,286
15608956,0,3,SILVER,824
15733872,1,1,PLATINUM,414
15666982,0,5,DIAMOND,564
15602647,1,3,SILVER,902
15623063,1,2,GOLD,689
15682928,0,5,PLATINUM,494
15729246,0,4,SILVER,791
15588928,0,4,GOLD,308
15803352,0,4,PLATINUM,633
15607485,0,2,DIAMOND,983
15656249,0,2,GOLD,410
15761783,0,2,DIAMOND,545
15716605,0,1,DIAMOND,621
15757425,0,2,DIAMOND,266
15603096,1,3,DIAMOND,816
15588580,0,1,SILVER,990
15770539,0,3,SILVER,921
15572022,0,4,DIAMOND,373
15571843,0,5,DIAMOND,937
15752502,0,2,SILVER,448
15609058,0,5,SILVER,597
15775108,0,3,DIAMOND,922
15708904,0,5,DIAMOND,814
15600086,0,5,DIAMOND,652
15814675,1,1,GOLD,280
15572777,0,1,DIAMOND,348
15585106,0,3,PLATINUM,914
15738936,0,2,GOLD,588
15750970,0,5,GOLD,481
15725772,0,1,PLATINUM,576
15692106,1,5,SILVER,405
15791533,1,3,PLATINUM,592
15715715,0,1,DIAMOND,780
15785576,0,3,SILVER,690
15798834,0,3,PLATINUM,677
15744127,0,2,SILVER,512
15637427,0,1,PLATINUM,539
15576990,0,4,SILVER,938
15615352,0,2,DIAMOND,842
15647333,0,4,SILVER,609
15572050,1,2,PLATINUM,813
15581370,0,1,DIAMOND,568
15813503,0,5,DIAMOND,577
15769783,0,3,GOLD,842
15793135,0,2,DIAMOND,306
15599182,0,3,GOLD,955
15689517,0,1,GOLD,686
15641366,1,3,PLATINUM,914
15588859,1,1,PLATINUM,326
15732293,0,3,PLATINUM,451
15568032,0,5,PLATINUM,892
15623525,0,5,DIAMOND,572
15606601,0,5,SILVER,964
15800811,0,2,SILVER,489
15610711,0,2,GOLD,751
15809654,0,4,SILVER,278
15576077,0,3,DIAMOND,513
15643378,0,3,SILVER,367
15566790,0,3,SILVER,573
15774402,0,5,DIAMOND,615
15694641,0,4,PLATINUM,740
15605916,1,5,PLATINUM,818
15812356,0,4,PLATINUM,984
15644179,1,2,GOLD,612
15771674,0,5,GOLD,293
15623314,0,4,PLATINUM,797
15613292,0,2,PLATINUM,827
15813871,0,2,PLATINUM,289
15759480,0,3,PLATINUM,898
15587712,0,5,SILVER,688
15671165,0,4,DIAMOND,404
15620746,0,2,GOLD,572
15706537,0,5,SILVER,583
15589312,0,1,PLATINUM,572
15741180,0,4,PLATINUM,746
15733888,1,3,DIAMOND,668
15798532,0,2,PLATINUM,578
15577359,1,5,GOLD,273
15614936,0,3,SILVER,843
15747647,0,2,GOLD,908
15588566,0,2,GOLD,445
15570141,0,4,DIAMOND,798
15800793,0,3,SILVER,333
15572415,0,5,DIAMOND,721
15635125,0,4,SILVER,803
15636551,0,5,SILVER,719
15600912,0,2,SILVER,641
15768476,0,3,PLATINUM,975
15650266,0,4,SILVER,412
15621004,1,3,SILVER,642
15748352,0,5,SILVER,547
15788920,0,4,DIAMOND,246
15743236,1,4,DIAMOND,274
15637717,0,2,DIAMOND,345
15635500,0,2,SILVER,470
15634792,0,2,PLATINUM,693
15607560,0,5,PLATINUM,967
15727177,1,3,PLATINUM,513
15774358,1,5,PLATINUM,304
15791304,0,2,SILVER,616
15603328,0,2,PLATINUM,279
15804937,0,4,GOLD,726
15804142,1,5,DIAMOND,843
15608845,0,2,PLATINUM,271
15702434,0,5,SILVER,451
15632609,0,5,GOLD,981
15603550,0,2,DIAMOND,258
15755239,0,2,GOLD,708
15670528,1,2,DIAMOND,314
15732704,0,5,DIAMOND,310
15589019,0,3,SILVER,804
15677796,1,4,PLATINUM,286
15760177,0,3,PLATINUM,500
15636595,0,3,GOLD,493
15737275,0,5,PLATINUM,946
15672905,0,2,GOLD,610
15753955,0,2,GOLD,938
15708504,1,4,GOLD,352
15592451,0,5,DIAMOND,887
15790455,1,4,GOLD,339
15572174,0,3,DIAMOND,346
15656330,0,2,SILVER,871
15569626,0,4,PLATINUM,407
15608726,0,4,PLATINUM,943
15637366,0,2,SILVER,943
15778049,0,4,SILVER,341
15727421,0,4,PLATINUM,252
15688865,0,1,SILVER,998
15751032,0,3,PLATINUM,649
15734737,0,4,SILVER,730
15746515,1,3,PLATINUM,635
15664311,0,4,DIAMOND,711
15708139,0,2,SILVER,319
15768574,0,4,SILVER,953
15738018,0,2,SILVER,557
15699753,0,3,GOLD,513
15703199,0,3,DIAMOND,759
15627830,0,4,GOLD,460
15570855,0,1,GOLD,794
15772503,0,2,SILVER,270
15584453,0,4,GOLD,606
15710111,0,3,PLATINUM,324
15618562,1,4,PLATINUM,878
15706764,0,5,DIAMOND,901
15798737,0,4,DIAMOND,605
15712608,0,3,GOLD,569
15636736,1,1,GOLD,843
15703544,0,3,GOLD,472
15815645,0,1,PLATINUM,517
15705739,0,1,GOLD,767
15709643,0,5,PLATINUM,890
15669805,0,1,DIAMOND,425
15737489,0,1,GOLD,452
15775131,0,3,DIAMOND,332
15765283,0,2,PLATINUM,576
15628715,0,3,PLATINUM,829
15813283,0,2,SILVER,723
15745716,0,2,DIAMOND,840
15598485,0,2,SILVER,488
15696552,0,1,SILVER,463
15754569,0,3,PLATINUM,910
15701741,0,5,PLATINUM,851
15572631,0,2,PLATINUM,652
15636069,0,5,PLATINUM,557
15682467,0,3,SILVER,787
15790744,0,4,SILVER,783
15625023,0,1,DIAMOND,334
15731267,0,4,PLATINUM,300
15742879,0,3,SILVER,502
15757015,0,5,PLATINUM,498
15770711,0,1,PLATINUM,599
15569430,0,3,PLATINUM,397
15617304,0,2,GOLD,846
15704466,0,1,DIAMOND,427
15664681,0,3,DIAMOND,855
15605534,1,1,PLATINUM,672
15792473,1,5,DIAMOND,746
15802625,0,2,GOLD,857
15766017,1,3,GOLD,648
15762172,0,2,GOLD,732
15728333,0,2,PLATINUM,400
15792868,0,2,DIAMOND,526
15605698,1,3,SILVER,488
15777060,1,4,DIAMOND,577
15626243,0,5,GOLD,422
15719898,0,2,GOLD,554
15599976,0,4,PLATINUM,739
15752809,0,2,DIAMOND,488
15589698,1,4,PLATINUM,824
15609977,0,1,PLATINUM,678
15750121,0,1,SILVER,600
15734177,0,2,PLATINUM,720
15781347,0,4,PLATINUM,467
15592025,0,1,DIAMOND,284
15670163,0,1,DIAMOND,818
15765402,0,3,PLATINUM,467
15624343,0,5,PLATINUM,485
15602354,0,5,SILVER,422
15579183,0,1,DIAMOND,794
15584899,0,4,PLATINUM,882
15723658,0,4,PLATINUM,472
15803965,0,3,DIAMOND,668
15682489,0,3,PLATINUM,580
15813645,0,1,GOLD,540
15766787,0,2,SILVER,860
15687171,0,5,DIAMOND,790
15690744,0,1,SILVER,469
15707974,0,3,DIAMOND,243
15673084,0,1,PLATINUM,746
15814772,0,4,GOLD,720
15743709,0,4,SILVER,823
15610343,1,3,GOLD,931
15737414,0,4,PLATINUM,713
15788480,1,5,PLATINUM,629
